Ad_ID,Campaign_Name,Clicks,Impressions,"Cost,$",Leads,Conversions,Conversion Rate,"Sale_Amount,$",Ad_Date,Location,Device,Keyword
A3287,Corse,103.0,5488.0,237.06,21.0,7.0,6.796116504854369,1874.0,2024-11-22,Rostow-am-Don,tablet,analytics for data
A3288,Corse,108.0,3676.0,203.45,29.0,8.0,7.4074074074074066,1369.0,2024-11-01,Rostow-am-Don,mobile,data analitics online
A3289,Corse,171.0,4307.0,220.89,,8.0,4.678362573099415,1187.0,2024-11-01,Rostow-am-Don,tablet,data analitics online
A3290,Corse,80.0,4204.0,226.79,14.0,3.0,3.75,1434.0,2024-11-21,Rostow-am-Don,tablet,data analytics course
A3291,Corse,169.0,3589.0,237.83,15.0,3.0,1.7751479289940828,1754.0,2024-11-21,Rostow-am-Don,mobile,analytics for data
A3293,Corse,92.0,4631.0,233.3,19.0,10.0,10.869565217391305,1521.0,2024-11-27,Rostow-am-Don,mobile,learn data analytics
A3295,Corse,124.0,5931.0,214.41,21.0,3.0,2.4193548387096775,1906.0,2024-11-05,Rostow-am-Don,tablet,online data analytic
A3296,Corse,138.0,5891.0,247.47,14.0,7.0,5.072463768115942,1138.0,2024-11-14,Rostow-am-Don,desktop,online data analytic
A3297,Corse,186.0,5774.0,236.22,15.0,6.0,3.225806451612903,1288.0,2024-11-12,Rostow-am-Don,mobile,learn data analytics
A3298,Corse,100.0,4869.0,234.37,21.0,7.0,7.000000000000001,1890.0,2024-11-01,Rostow-am-Don,tablet,data analitics online
A3299,Corse,151.0,5403.0,180.74,22.0,3.0,1.9867549668874174,1610.0,2024-11-29,Rostow-am-Don,tablet,data analitics online
A3302,Corse,141.0,4483.0,240.23,25.0,4.0,2.8368794326241136,1516.0,2024-11-14,Rostow-am-Don,tablet,analytics for data
A3304,Corse,131.0,5528.0,182.38,27.0,6.0,4.580152671755725,1168.0,2024-11-03,Rostow-am-Don,desktop,analytics for data
A3305,Corse,173.0,3639.0,225.73,10.0,4.0,2.312138728323699,1804.0,2024-11-27,Rostow-am-Don,tablet,data analitics online
A3306,Corse,195.0,4067.0,220.61,20.0,8.0,4.102564102564102,1767.0,2024-11-08,Rostow-am-Don,desktop,data analytics course
A3307,Corse,126.0,3931.0,212.16,20.0,9.0,7.142857142857142,1537.0,2024-11-09,Rostow-am-Don,desktop,learn data analytics
A3308,Corse,119.0,3602.0,191.83,26.0,3.0,2.5210084033613445,1052.0,2024-11-10,Rostow-am-Don,tablet,analytics for data
A3309,Corse,141.0,5663.0,237.57,16.0,3.0,2.127659574468085,1269.0,2024-11-18,Rostow-am-Don,tablet,data analytics course
A3311,Corse,192.0,4551.0,223.93,22.0,10.0,5.208333333333334,1231.0,2024-11-19,Rostow-am-Don,desktop,data anaytics training
A3313,Corse,160.0,3816.0,207.93,27.0,9.0,5.625,1884.0,2024-11-03,Rostow-am-Don,mobile,analytics for data
A3314,Corse,140.0,3154.0,212.73,21.0,4.0,2.857142857142857,1024.0,2024-11-14,Rostow-am-Don,tablet,learn data analytics
A3315,Corse,134.0,3700.0,226.57,28.0,7.0,5.223880597014925,1836.0,2024-11-04,Rostow-am-Don,tablet,data analitics online
A3316,Corse,92.0,3963.0,219.39,22.0,10.0,10.869565217391305,1834.0,2024-11-26,Rostow-am-Don,mobile,online data analytic
A3317,Corse,163.0,3978.0,232.7,25.0,9.0,5.521472392638037,1380.0,2024-11-08,Rostow-am-Don,desktop,data analitics online
A3318,Corse,155.0,5105.0,239.11,20.0,5.0,3.225806451612903,1009.0,2024-11-05,Rostow-am-Don,mobile,analytics for data
A3319,Corse,194.0,3559.0,205.78,15.0,9.0,4.639175257731959,1765.0,2024-11-03,Rostow-am-Don,desktop,online data analytic
A3320,Corse,165.0,3005.0,239.14,23.0,6.0,3.6363636363636362,1989.0,2024-11-27,Rostow-am-Don,tablet,learn data analytics
A3321,Corse,135.0,4740.0,235.55,24.0,4.0,2.9629629629629632,1715.0,2024-11-07,Rostow-am-Don,desktop,analytics for data
A3322,Corse,87.0,4379.0,209.25,29.0,10.0,11.494252873563218,1348.0,2024-11-05,Rostow-am-Don,desktop,learn data analytics
A3325,Corse,84.0,5652.0,191.93,30.0,8.0,9.523809523809524,1729.0,2024-11-13,Rostow-am-Don,mobile,data analitics online
A3326,Corse,158.0,4819.0,185.34,17.0,9.0,5.69620253164557,1066.0,2024-11-24,Rostow-am-Don,mobile,data anaytics training
A3327,Corse,90.0,4472.0,237.16,28.0,10.0,11.11111111111111,1629.0,2024-11-13,Rostow-am-Don,mobile,learn data analytics
A3328,Corse,197.0,3186.0,194.44,19.0,6.0,3.0456852791878175,1857.0,2024-11-14,Rostow-am-Don,tablet,data analytics course
A3329,Corse,133.0,4241.0,197.26,25.0,9.0,6.7669172932330826,1325.0,2024-11-26,Rostow-am-Don,tablet,data anaytics training
A3330,Corse,149.0,5035.0,234.52,28.0,5.0,3.3557046979865772,1304.0,2024-11-04,Rostow-am-Don,desktop,online data analytic
A3331,Corse,197.0,5686.0,239.76,27.0,9.0,4.568527918781726,1462.0,2024-11-17,Rostow-am-Don,desktop,data analitics online
A3333,Corse,102.0,3113.0,202.77,22.0,7.0,6.862745098039216,1997.0,2024-11-06,Rostow-am-Don,desktop,online data analytic
A3334,Corse,175.0,3958.0,193.52,23.0,8.0,4.571428571428571,1064.0,2024-11-04,Rostow-am-Don,mobile,data analytics course
A3336,Corse,127.0,4226.0,184.46,10.0,9.0,7.086614173228346,1427.0,2024-11-08,Rostow-am-Don,desktop,data analytics course
A3337,Corse,148.0,3469.0,212.07,14.0,9.0,6.081081081081082,1898.0,2024-11-30,Rostow-am-Don,tablet,data analitics online
A3338,Corse,181.0,3859.0,246.36,22.0,9.0,4.972375690607735,1769.0,2024-11-01,Rostow-am-Don,mobile,online data analytic
A3339,Corse,140.0,3389.0,183.33,28.0,6.0,4.285714285714286,1385.0,2024-11-08,Rostow-am-Don,mobile,online data analytic
A3341,Corse,148.0,3269.0,191.73,18.0,9.0,6.081081081081082,1396.0,2024-11-10,Rostow-am-Don,mobile,learn data analytics
A3342,Corse,101.0,4814.0,191.43,17.0,7.0,6.9306930693069315,1112.0,2024-11-20,Rostow-am-Don,desktop,learn data analytics
A3343,Corse,179.0,5145.0,223.04,29.0,9.0,5.027932960893855,1002.0,2024-11-08,Rostow-am-Don,mobile,data anaytics training
A3344,Corse,151.0,4107.0,183.81,21.0,10.0,6.622516556291391,1872.0,2024-11-11,Rostow-am-Don,desktop,data analytics course
A3345,Corse,195.0,3221.0,185.08,19.0,10.0,5.128205128205128,1905.0,2024-11-26,Rostow-am-Don,tablet,data analytics course
A3346,Corse,169.0,4846.0,230.53,15.0,8.0,4.733727810650888,1103.0,2024-11-04,Rostow-am-Don,mobile,data anaytics training
A3347,Corse,161.0,3160.0,229.71,17.0,3.0,1.8633540372670807,1817.0,2024-11-01,Rostow-am-Don,mobile,data anaytics training
A3348,Corse,156.0,5095.0,214.32,30.0,9.0,5.769230769230769,1444.0,2024-11-27,Rostow-am-Don,mobile,data analitics online
A3350,Corse,126.0,4920.0,182.36,27.0,5.0,3.968253968253968,1933.0,2024-11-04,Rostow-am-Don,tablet,data analitics online
A3351,Corse,189.0,3588.0,191.74,22.0,9.0,4.761904761904762,1893.0,2024-11-25,Rostow-am-Don,desktop,data analytics course
A3352,Corse,119.0,4927.0,223.35,16.0,3.0,2.5210084033613445,1377.0,2024-11-14,Rostow-am-Don,mobile,data anaytics training
A3354,Corse,127.0,5742.0,233.98,13.0,4.0,3.149606299212598,1743.0,2024-11-12,Rostow-am-Don,tablet,data analytics course
A3355,Corse,106.0,4474.0,181.48,17.0,10.0,9.433962264150944,1189.0,2024-11-20,Rostow-am-Don,tablet,analytics for data
A3356,Corse,119.0,4322.0,183.0,24.0,5.0,4.201680672268908,1108.0,2024-11-06,Rostow-am-Don,mobile,data analitics online
A3357,Corse,81.0,4144.0,180.01,18.0,3.0,3.7037037037037033,1648.0,2024-11-20,Rostow-am-Don,mobile,data analitics online
A3358,Corse,152.0,5007.0,208.84,19.0,10.0,6.578947368421052,1628.0,2024-11-24,Rostow-am-Don,mobile,online data analytic
A3359,Corse,153.0,5388.0,219.93,16.0,4.0,2.6143790849673203,1602.0,2024-11-11,Rostow-am-Don,tablet,data analytics course
A3360,Corse,120.0,4229.0,244.13,20.0,9.0,7.5,1380.0,2024-11-12,Rostow-am-Don,desktop,data analytics course
A3361,Corse,167.0,5140.0,228.32,28.0,9.0,5.389221556886228,1056.0,2024-11-08,Rostow-am-Don,mobile,data analitics online
A3362,Corse,116.0,5001.0,186.67,17.0,5.0,4.310344827586207,1340.0,2024-11-07,Rostow-am-Don,desktop,analytics for data
A3363,Corse,93.0,3802.0,215.52,22.0,7.0,7.526881720430108,1513.0,2024-11-23,Rostow-am-Don,mobile,online data analytic
A3364,Corse,159.0,5584.0,249.46,18.0,8.0,5.031446540880504,1176.0,2024-11-09,Rostow-am-Don,desktop,analytics for data
A3365,Corse,146.0,5105.0,224.77,12.0,7.0,4.794520547945205,1440.0,2024-11-05,Rostow-am-Don,mobile,analytics for data
A3366,Corse,136.0,5714.0,190.3,19.0,8.0,5.88235294117647,1694.0,2024-11-30,Rostow-am-Don,desktop,data anaytics training
A3367,Corse,159.0,5025.0,208.68,16.0,4.0,2.515723270440252,1779.0,2024-11-21,Rostow-am-Don,mobile,online data analytic
A3368,Corse,83.0,3781.0,220.82,11.0,4.0,4.819277108433735,1866.0,2024-11-15,Rostow-am-Don,mobile,data anaytics training
A3369,Corse,136.0,3318.0,215.86,20.0,8.0,5.88235294117647,1712.0,2024-11-21,Rostow-am-Don,tablet,data analitics online
A3370,Corse,136.0,3939.0,213.66,16.0,6.0,4.411764705882353,1708.0,2024-11-21,Rostow-am-Don,tablet,online data analytic
A3371,Corse,166.0,3546.0,221.99,10.0,3.0,1.8072289156626504,1796.0,2024-11-12,Rostow-am-Don,desktop,learn data analytics
A3372,Corse,192.0,5845.0,247.56,28.0,3.0,1.5625,1542.0,2024-11-19,Rostow-am-Don,desktop,analytics for data
A3374,Corse,108.0,4019.0,199.85,25.0,8.0,7.4074074074074066,1657.0,2024-11-02,Rostow-am-Don,tablet,learn data analytics
A3375,Corse,175.0,3345.0,185.48,23.0,9.0,5.142857142857142,1193.0,2024-11-20,Rostow-am-Don,desktop,data analitics online
A3376,Corse,80.0,4413.0,245.4,10.0,5.0,6.25,1650.0,2024-11-03,Rostow-am-Don,mobile,data analytics course
A3377,Corse,192.0,4969.0,234.27,30.0,5.0,2.604166666666667,1627.0,2024-11-17,Rostow-am-Don,tablet,data analytics course
A3378,Corse,85.0,5083.0,181.19,13.0,3.0,3.5294117647058822,1048.0,2024-11-11,Rostow-am-Don,mobile,data analytics course
A3379,Corse,91.0,4176.0,216.63,20.0,8.0,8.791208791208792,1502.0,2024-11-09,Rostow-am-Don,mobile,data analytics course
A3380,Corse,94.0,5389.0,220.53,11.0,10.0,10.638297872340425,1670.0,2024-11-27,Rostow-am-Don,mobile,data anaytics training
A3381,Corse,119.0,4653.0,224.68,,4.0,3.361344537815126,1773.0,2024-11-14,Rostow-am-Don,tablet,learn data analytics
A3382,Corse,198.0,3926.0,195.25,25.0,7.0,3.535353535353535,1060.0,2024-11-12,Rostow-am-Don,desktop,data analitics online
A3383,Corse,87.0,4154.0,232.88,13.0,3.0,3.4482758620689653,1099.0,2024-11-10,Rostow-am-Don,desktop,online data analytic
A3384,Corse,101.0,3286.0,196.59,12.0,9.0,8.91089108910891,1034.0,2024-11-02,Rostow-am-Don,tablet,analytics for data
A3385,Corse,142.0,4593.0,230.69,20.0,5.0,3.5211267605633805,1537.0,2024-11-22,Rostow-am-Don,mobile,data analytics course
A3386,Corse,111.0,5689.0,195.94,12.0,4.0,3.6036036036036037,1377.0,2024-11-14,Rostow-am-Don,desktop,analytics for data
A3387,Corse,152.0,5040.0,238.61,30.0,9.0,5.921052631578947,1795.0,2024-11-15,Rostow-am-Don,desktop,data analytics course
A3388,Corse,89.0,3623.0,218.35,22.0,6.0,6.741573033707865,1311.0,2024-11-01,Rostow-am-Don,mobile,learn data analytics
A3389,Corse,115.0,3999.0,216.67,16.0,6.0,5.217391304347826,1777.0,2024-11-05,Rostow-am-Don,mobile,data analytics course
A3391,Corse,153.0,4027.0,182.11,10.0,5.0,3.2679738562091507,1332.0,2024-11-28,Rostow-am-Don,tablet,learn data analytics
A3393,Corse,172.0,5712.0,204.06,28.0,7.0,4.069767441860465,1407.0,2024-11-21,Rostow-am-Don,tablet,analytics for data
A3394,Corse,118.0,5514.0,237.88,27.0,9.0,7.627118644067797,1401.0,2024-11-27,Rostow-am-Don,mobile,analytics for data
A3395,Corse,90.0,3776.0,186.92,19.0,4.0,4.444444444444445,1053.0,2024-11-15,Rostow-am-Don,tablet,learn data analytics
A3397,Corse,149.0,3814.0,213.11,13.0,7.0,4.697986577181208,1057.0,2024-11-06,Rostow-am-Don,mobile,analytics for data
A3398,Corse,137.0,5434.0,182.57,10.0,7.0,5.109489051094891,1852.0,2024-11-29,Rostow-am-Don,desktop,online data analytic
A3399,Corse,172.0,4079.0,183.05,20.0,8.0,4.651162790697675,1988.0,2024-11-28,Rostow-am-Don,desktop,data analytics course
A3400,Corse,116.0,4252.0,180.05,18.0,8.0,6.896551724137931,1568.0,2024-11-17,Rostow-am-Don,desktop,online data analytic
A3401,Corse,187.0,4793.0,186.41,30.0,9.0,4.81283422459893,1120.0,2024-11-03,Rostow-am-Don,desktop,data analytics course
A3403,Corse,123.0,5844.0,201.7,12.0,6.0,4.878048780487805,1636.0,2024-11-10,Rostow-am-Don,desktop,data analitics online
A3405,Corse,118.0,3371.0,191.98,10.0,6.0,5.084745762711865,1458.0,2024-11-13,Rostow-am-Don,mobile,learn data analytics
A3406,Corse,92.0,4853.0,189.19,23.0,9.0,9.782608695652174,1189.0,2024-11-18,Rostow-am-Don,desktop,online data analytic
A3407,Corse,100.0,5781.0,202.96,30.0,7.0,7.000000000000001,1132.0,2024-11-18,Rostow-am-Don,desktop,data anaytics training
A3408,Corse,100.0,5435.0,205.99,13.0,6.0,6.0,1607.0,2024-11-27,Rostow-am-Don,tablet,analytics for data
A3409,Corse,89.0,3915.0,207.63,10.0,7.0,7.865168539325842,1454.0,2024-11-02,Rostow-am-Don,desktop,data analytics course
A3410,Corse,147.0,4231.0,186.73,20.0,5.0,3.4013605442176873,1271.0,2024-11-15,Rostow-am-Don,desktop,learn data analytics
A3411,Corse,153.0,3225.0,240.34,20.0,8.0,5.228758169934641,1313.0,2024-11-28,Rostow-am-Don,tablet,data analitics online
A3412,Corse,164.0,3996.0,202.56,19.0,10.0,6.097560975609756,1880.0,2024-11-29,Rostow-am-Don,desktop,data analitics online
A3413,Corse,124.0,5949.0,218.12,11.0,10.0,8.064516129032258,1019.0,2024-11-06,Rostow-am-Don,mobile,online data analytic
A3414,Corse,189.0,5740.0,231.73,28.0,5.0,2.6455026455026456,1306.0,2024-11-03,Rostow-am-Don,tablet,online data analytic
A3415,Corse,142.0,5354.0,247.32,17.0,4.0,2.8169014084507045,1828.0,2024-11-01,Rostow-am-Don,desktop,online data analytic
A3416,Corse,127.0,4587.0,199.63,17.0,5.0,3.937007874015748,1319.0,2024-11-27,Rostow-am-Don,tablet,data analytics course
A3417,Corse,174.0,3957.0,181.56,12.0,3.0,1.7241379310344827,1385.0,2024-11-02,Rostow-am-Don,desktop,data anaytics training
A3418,Corse,183.0,5971.0,207.43,10.0,7.0,3.825136612021858,1325.0,2024-11-25,Rostow-am-Don,tablet,online data analytic
A3419,Corse,190.0,3455.0,213.11,18.0,7.0,3.684210526315789,1730.0,2024-11-13,Rostow-am-Don,desktop,data anaytics training
A3420,Corse,116.0,5748.0,188.91,11.0,7.0,6.0344827586206895,1368.0,2024-11-14,Rostow-am-Don,desktop,data analitics online
A3421,Corse,199.0,4387.0,206.92,20.0,9.0,4.522613065326634,1054.0,2024-11-24,Rostow-am-Don,mobile,data anaytics training
A3423,Corse,197.0,3253.0,243.38,17.0,3.0,1.5228426395939088,1606.0,2024-11-22,Rostow-am-Don,tablet,data analytics course
A3424,Corse,136.0,4492.0,205.0,10.0,4.0,2.941176470588235,1319.0,2024-11-22,Rostow-am-Don,tablet,online data analytic
A3425,Corse,128.0,3153.0,236.34,16.0,6.0,4.6875,1050.0,2024-11-09,Rostow-am-Don,desktop,online data analytic
A3426,Corse,163.0,4794.0,204.35,26.0,3.0,1.8404907975460123,1978.0,2024-11-16,Rostow-am-Don,tablet,data analitics online
A3427,Corse,199.0,5210.0,212.53,30.0,10.0,5.025125628140704,1749.0,2024-11-26,Rostow-am-Don,mobile,analytics for data
A3429,Corse,138.0,3961.0,247.45,13.0,3.0,2.1739130434782608,1601.0,2024-11-18,Rostow-am-Don,mobile,data analytics course
A3432,Corse,105.0,3149.0,233.19,13.0,10.0,9.523809523809524,1135.0,2024-11-09,Rostow-am-Don,tablet,learn data analytics
A3433,Corse,89.0,5963.0,209.41,29.0,9.0,10.112359550561797,1066.0,2024-11-18,Rostow-am-Don,desktop,online data analytic
A3434,Corse,125.0,3808.0,191.42,29.0,7.0,5.6000000000000005,1783.0,2024-11-10,Rostow-am-Don,tablet,data analytics course
A3435,Corse,175.0,3938.0,186.09,22.0,9.0,5.142857142857142,1218.0,2024-11-05,Rostow-am-Don,mobile,analytics for data
A3436,Corse,175.0,5521.0,207.4,25.0,3.0,1.7142857142857144,1616.0,2024-11-04,Rostow-am-Don,mobile,online data analytic
A3438,Corse,182.0,5466.0,206.3,26.0,4.0,2.197802197802198,1816.0,2024-11-18,Rostow-am-Don,tablet,data analytics course
A3440,Corse,168.0,4904.0,220.19,23.0,6.0,3.571428571428571,1870.0,2024-11-11,Rostow-am-Don,desktop,learn data analytics
A3442,Corse,152.0,3390.0,209.39,18.0,6.0,3.9473684210526314,1620.0,2024-11-04,Rostow-am-Don,desktop,online data analytic
A3443,Corse,113.0,3532.0,247.57,29.0,6.0,5.3097345132743365,1273.0,2024-11-20,Rostow-am-Don,mobile,learn data analytics
A3444,Corse,93.0,3683.0,201.45,11.0,10.0,10.75268817204301,1331.0,2024-11-14,Rostow-am-Don,mobile,learn data analytics
A3445,Corse,141.0,5031.0,189.92,23.0,5.0,3.546099290780142,1093.0,2024-11-01,Rostow-am-Don,desktop,data analitics online
A3446,Corse,191.0,5660.0,192.49,21.0,5.0,2.6178010471204187,1023.0,2024-11-03,Rostow-am-Don,mobile,data analytics course
A3447,Corse,187.0,3450.0,234.31,18.0,9.0,4.81283422459893,1609.0,2024-11-18,Rostow-am-Don,tablet,online data analytic
A3448,Corse,118.0,4804.0,227.98,28.0,9.0,7.627118644067797,1064.0,2024-11-28,Rostow-am-Don,mobile,learn data analytics
A3449,Corse,184.0,5983.0,242.62,25.0,6.0,3.260869565217391,1538.0,2024-11-03,Rostow-am-Don,desktop,data analytics course
A3450,Corse,167.0,5051.0,202.95,21.0,10.0,5.9880239520958085,1812.0,2024-11-10,Rostow-am-Don,mobile,learn data analytics
A3451,Corse,162.0,3815.0,221.44,13.0,7.0,4.320987654320987,1728.0,2024-11-21,Rostow-am-Don,desktop,data analytics course
A3452,Corse,125.0,5370.0,183.67,18.0,10.0,8.0,1815.0,2024-11-14,Rostow-am-Don,tablet,data analytics course
A3453,Corse,102.0,4451.0,219.15,29.0,7.0,6.862745098039216,1491.0,2024-11-29,Rostow-am-Don,mobile,data analitics online
A3455,Corse,121.0,3844.0,242.19,29.0,3.0,2.479338842975207,1897.0,2024-11-10,Rostow-am-Don,mobile,learn data analytics
A3456,Corse,142.0,4023.0,186.79,17.0,3.0,2.112676056338028,1172.0,2024-11-23,Rostow-am-Don,tablet,data anaytics training
A3457,Corse,150.0,4409.0,223.45,23.0,7.0,4.666666666666667,1578.0,2024-11-13,Rostow-am-Don,desktop,learn data analytics
A3459,Corse,142.0,5613.0,180.45,11.0,9.0,6.338028169014084,1978.0,2024-11-28,Rostow-am-Don,mobile,data anaytics training
A3460,Corse,103.0,4821.0,214.54,30.0,6.0,5.825242718446602,1408.0,2024-11-13,Rostow-am-Don,tablet,data analitics online
A3461,Corse,187.0,3289.0,186.04,23.0,5.0,2.6737967914438503,1645.0,2024-11-06,Rostow-am-Don,desktop,data analytics course
A3463,Corse,105.0,3000.0,185.97,17.0,6.0,5.714285714285714,1993.0,2024-11-29,Rostow-am-Don,mobile,data analitics online
A3464,Corse,181.0,4156.0,245.68,22.0,10.0,5.524861878453039,1336.0,2024-11-14,Rostow-am-Don,mobile,learn data analytics
A3465,Corse,172.0,5314.0,240.69,14.0,9.0,5.232558139534884,1998.0,2024-11-23,Rostow-am-Don,tablet,learn data analytics
A3466,Corse,98.0,4655.0,182.99,21.0,10.0,10.204081632653061,1918.0,2024-11-25,Rostow-am-Don,desktop,data analytics course
A3467,Corse,92.0,3226.0,236.27,17.0,6.0,6.521739130434782,1473.0,2024-11-10,Rostow-am-Don,tablet,data anaytics training
A3468,Corse,102.0,5246.0,234.71,20.0,4.0,3.9215686274509802,1903.0,2024-11-25,Rostow-am-Don,tablet,data anaytics training
A3469,Corse,143.0,5545.0,246.64,26.0,9.0,6.293706293706294,1105.0,2024-11-08,Rostow-am-Don,mobile,learn data analytics
A3470,Corse,111.0,4069.0,203.57,25.0,4.0,3.6036036036036037,1724.0,2024-11-07,Rostow-am-Don,mobile,data anaytics training
A3471,Corse,116.0,4689.0,198.9,27.0,3.0,2.586206896551724,1553.0,2024-11-24,Rostow-am-Don,mobile,data anaytics training
A3472,Corse,148.0,3907.0,199.43,11.0,7.0,4.72972972972973,1253.0,2024-11-20,Rostow-am-Don,desktop,data analitics online
A3473,Corse,90.0,5137.0,219.64,21.0,7.0,7.777777777777778,1958.0,2024-11-30,Rostow-am-Don,mobile,online data analytic
A3474,Corse,80.0,3836.0,209.37,20.0,7.0,8.75,1937.0,2024-11-28,Rostow-am-Don,tablet,online data analytic
A3475,Corse,188.0,4727.0,245.59,12.0,6.0,3.1914893617021276,1321.0,2024-11-24,Rostow-am-Don,mobile,learn data analytics
A3477,Corse,112.0,3639.0,185.6,27.0,7.0,6.25,1517.0,2024-11-17,Rostow-am-Don,tablet,analytics for data
A3478,Corse,96.0,3858.0,199.81,15.0,7.0,7.291666666666667,1672.0,2024-11-15,Rostow-am-Don,mobile,data analitics online
A3480,Corse,172.0,5955.0,216.07,15.0,7.0,4.069767441860465,1323.0,2024-11-02,Rostow-am-Don,mobile,learn data analytics
A3481,Corse,134.0,5520.0,189.43,22.0,10.0,7.462686567164178,1319.0,2024-11-30,Rostow-am-Don,desktop,data analitics online
A3482,Corse,148.0,3884.0,233.46,14.0,5.0,3.3783783783783785,1138.0,2024-11-11,Rostow-am-Don,mobile,data analitics online
A3483,Corse,191.0,5361.0,220.04,17.0,10.0,5.2356020942408374,1034.0,2024-11-09,Rostow-am-Don,mobile,analytics for data
A3485,Corse,84.0,4388.0,238.98,29.0,4.0,4.761904761904762,1271.0,2024-11-14,Rostow-am-Don,mobile,analytics for data
A3486,Corse,80.0,5699.0,213.94,17.0,6.0,7.5,1511.0,2024-11-25,Rostow-am-Don,mobile,learn data analytics
A3487,Corse,136.0,3705.0,212.05,16.0,9.0,6.61764705882353,1471.0,2024-11-14,Rostow-am-Don,desktop,analytics for data
A3489,Corse,157.0,4026.0,192.69,19.0,3.0,1.910828025477707,1028.0,2024-11-09,Rostow-am-Don,tablet,analytics for data
A3492,Corse,121.0,5220.0,200.98,21.0,5.0,4.132231404958678,1773.0,2024-11-13,Rostow-am-Don,desktop,data analitics online
A3494,Corse,83.0,4693.0,188.45,24.0,6.0,7.228915662650602,1539.0,2024-11-16,Rostow-am-Don,mobile,analytics for data
A3496,Corse,123.0,5812.0,180.11,25.0,4.0,3.2520325203252036,1293.0,2024-11-21,Rostow-am-Don,tablet,data analitics online
A3498,Corse,126.0,4960.0,228.68,30.0,3.0,2.380952380952381,1114.0,2024-11-26,Rostow-am-Don,mobile,online data analytic
A3499,Corse,171.0,4549.0,181.87,18.0,3.0,1.7543859649122806,1965.0,2024-11-09,Rostow-am-Don,mobile,analytics for data
A3500,Corse,185.0,4803.0,248.77,30.0,5.0,2.7027027027027026,1806.0,2024-11-05,Rostow-am-Don,mobile,learn data analytics
A3502,Corse,123.0,3343.0,190.66,14.0,5.0,4.0650406504065035,1562.0,2024-11-17,Rostow-am-Don,mobile,data analytics course
A3503,Corse,122.0,5718.0,211.65,14.0,4.0,3.278688524590164,1857.0,2024-11-19,Rostow-am-Don,tablet,data analitics online
A3504,Corse,97.0,3754.0,180.42,24.0,10.0,10.309278350515463,1011.0,2024-11-16,Rostow-am-Don,tablet,analytics for data
A3505,Corse,88.0,3684.0,198.73,30.0,4.0,4.545454545454546,1195.0,2024-11-02,Rostow-am-Don,mobile,online data analytic
